t_years,z,x,r0,capital,log_capital_deviation,tax_rate,nu_tax_speed,ell_J_K,m_J_tau,output,fiscal_resources,J,X,N,c,varpi,lq_log_capital_deviation,lq_tax_rate
18.2,-1.806616591576036,0.0028841027056099216,0.020021450268442573,1.0075257148566785,0.007497537943930298,0.5061318422651009,0.0005745435056723545,0.9975077474727322,0.0004080611989122324,0.35511775425492137,0.254654890884079,12.586888821846687,12.55268726373725,-0.0342015581137655,0.2535982668376379,-0.03861238293237454,0.007402091452490141,0.5060177278845945
18.400000000000002,-1.806616591576036,0.0027650801578479535,0.020028925334815026,1.0074266493809172,0.007399207603620989,0.5062441699802077,0.0005487782408420476,0.9975406031416947,0.00038974511939872863,0.3551025627407367,0.2546523457884097,12.586368097335184,12.552241668066472,-0.03412642927671622,0.2535892645987193,-0.037008009948673475,0.007304722768272063,0.5061287050180864
18.6,-1.806616591576036,0.002650969490251764,0.02003609233272512,1.0073270715033216,0.0073003589188965065,0.5063513718679566,0.0005232875318576585,0.9975745941817855,0.0003716256668577051,0.3550874464163542,0.25464961308086104,12.585864273174835,12.551814463938783,-0.034049809245386246,0.25358063391876273,-0.03546975401292132,0.007206834800646572,0.5062346184290102
18.8,-1.806616591576036,0.0025415679969709353,0.02004296394193853,1.007227043210081,0.007201053278415205,0.5064535041843995,0.000498084670285184,0.9976096311796754,0.00035371224556515567,0.3550724070293447,0.25464669670669404,12.58537669214187,12.551404892165033,-0.0339717999846373,0.25357235946009216,-0.0339948901571342,0.007108489413319574,0.5063355232747728
19.0,-1.806616591576036,0.0024366813375182907,0.020049552321687647,1.0071266248166508,0.007101350435654948,0.5065506257530803,0.00047318202853053156,0.9976456285335321,0.0003360136054287662,0.35505744636187647,0.2546436006906546,12.584904725049109,12.551012224902538,-0.03389250015059985,0.2535644265183148,-0.032580805562108364,0.0070097468151726055,0.5064314773428815
19.200000000000003,-1.806616591576036,0.002336123191544034,0.02005586913193003,1.007025874996754,0.007001308537149209,0.5066427977787287,0.00044859110014372304,0.9976825043017045,0.00031853787076113174,0.35504256622464886,0.2546403291285895,12.584447769543763,12.550635764360031,-0.0338120051831437,0.2535568209961579,-0.03122499495401891,0.0069106655822647025,0.5065225408652854
19.400000000000002,-1.806616591576036,0.0022397149278568433,0.020061925553747816,1.006924850799195,0.006900984138592958,0.506730083685311,0.00042432253225588534,0.9977201800834653,0.0003012925634595061,0.35502776844974765,0.2546368861794098,12.584005248956029,12.55027484155621,-0.033730407395330106,0.2535495293783881,-0.029925056189002274,0.006811302679913159,0.5066087763404239
19.6,-1.806616591576036,0.0021472852871039297,0.020067732308921976,1.0068236076794936,0.006800432235637467,0.5068125489405044,0.0004003861645519668,0.9977585808718208,0.0002842846308230754,0.35501305488563856,0.2546332760574678,12.583576611196305,12.549928815129691,-0.03364779605996611,0.253542538707769,-0.028678686018104037,0.006711713484841772,0.5066902483626986
19.8,-1.806616591576036,0.0020586700775464574,0.020073299678714143,1.0067221995193836,0.006699706282611494,0.5068902609034295,0.0003767910606113328,0.9977976349376556,0.00026752046794406386,0.3549984273910579,0.2546295030252338,12.58316132769875,12.549597070198335,-0.03356425749338913,0.2535358365620167,-0.027483676025261312,0.006611951807385157,0.5067670234590956
20.0,-1.806616591576036,0.0019737118833898152,0.02007863752188741,1.0066206786508294,0.006598858215706476,0.5069632886721861,0.0003535455404977406,0.9978372737080266,0.0002510059409815383,0.3549838878297807,0.25462557138630865,12.582758892409005,12.549279017265786,-0.03347987513658783,0.25352941103170895,-0.02633790873138115,0.006512069913738166,0.506839169932697
20.200000000000003,-1.806616591576036,0.0018922597851506674,0.020083755291996432,1.0065190958840244,0.006497938480101332,0.5070317029341694,0.00033065721395928127,0.9978774316411855,0.0002347464108633165,0.35496943806619063,0.2546214854788607,12.582368820813816,12.548974091173143,-0.03339472963378198,0.25352325069910586,-0.02523935385777374,0.006412118548239568,0.5069067577128268
20.400000000000002,-1.806616591576036,0.001814169091564043,0.020088662053975814,1.0064175005240803,0.006396996045837158,0.5070955758336694,0.00030813300727539945,0.997918046128078,0.00021874675247138912,0.3549550799598049,0.25461724966916,12.581990649010361,12.548681750093646,-0.033308898908551945,0.25351734461783987,-0.024186064742428577,0.006312146955679539,0.5069698582115907
20.6,-1.806616591576036,0.001739301082554183,0.020093366500054877,1.0063159404014392,0.006296078437313192,0.5071549808317659,0.0002859791953742398,0.9979590573706365,0.00020301137756525574,0.354940815361743,0.2546128683456851,12.581623932813663,12.548401474568346,-0.03322245823762412,0.25351168229343396,-0.02317617490299764,0.006212202903620688,0.5070285441865733
20.8,-1.806616591576036,0.0016675227628126304,0.02009787696502566,1.006214461891031,0.0061952317515899975,0.5072099925826178,0.00026420142778615566,0.9980004082859614,0.000187544253323298,0.354926646110134,0.25460834591329073,12.581268246911494,12.548132766583441,-0.03313548032240907,0.25350625366466106,-0.022207894740509163,0.006112332704722637,0.507082889609468
21.0,-1.806616591576036,0.0015987066255457503,0.02010220144089,1.0061131099356033,0.006094500680831647,0.5072606868106735,0.00024280475560074316,0.9980420444055964,0.00017234892159217262,0.3549125740262995,0.25460368678772444,12.580923184047798,12.547875148684792,-0.033048035358379135,0.2535010490856549,-0.021279508378061848,0.006012581239060468,0.5071329695404226
